/* Querying */
Enter output directory name: EffNetB0_90ep-BS16_LR25e-4-LS5e-2-MA-DR30
/* Initializing */
Using device: cuda:0 (NVIDIA GeForce RTX 3050 Ti Laptop GPU)
/* Training */
Epoch 1/90, Training loss: 0.8645, Validation loss: 0.5154, Time: 24.46s, LR: 0.00025
Epoch 34/90, Training loss: 0.2659, Validation loss: 0.2911, Time: 19.59s, LR: 7.8125e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 7
Epoch 35/90, Training loss: 0.2685, Validation loss: 0.2863, Time: 19.63s, LR: 7.8125e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 8
Epoch 36/90, Training loss: 0.2658, Validation loss: 0.2886, Time: 19.58s, LR: 7.8125e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 9
Epoch 37/90, Training loss: 0.2646, Validation loss: 0.2875, Time: 19.57s, LR: 3.90625e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 10
Epoch 38/90, Training loss: 0.2640, Validation loss: 0.2874, Time: 19.46s, LR: 3.90625e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 11
Epoch 39/90, Training loss: 0.2644, Validation loss: 0.2923, Time: 19.41s, LR: 3.90625e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 12
Epoch 40/90, Training loss: 0.2644, Validation loss: 0.2942, Time: 19.54s, LR: 1.953125e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 13
Epoch 41/90, Training loss: 0.2654, Validation loss: 0.2931, Time: 19.42s, LR: 1.953125e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 14
Epoch 42/90, Training loss: 0.2630, Validation loss: 0.2881, Time: 19.44s, LR: 1.953125e-06
NOTICE: Validation loss is worse than best: 0.2813. In a row: 15
Epoch 43/90, Training loss: 0.2659, Validation loss: 0.3000, Time: 19.41s, LR: 9.765625e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 16
Epoch 44/90, Training loss: 0.2657, Validation loss: 0.2861, Time: 19.12s, LR: 9.765625e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 17
Epoch 45/90, Training loss: 0.2637, Validation loss: 0.2912, Time: 19.09s, LR: 9.765625e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 18
Epoch 46/90, Training loss: 0.2651, Validation loss: 0.2959, Time: 19.12s, LR: 4.8828125e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 19
Epoch 47/90, Training loss: 0.2642, Validation loss: 0.2891, Time: 19.19s, LR: 4.8828125e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 20
Epoch 48/90, Training loss: 0.2634, Validation loss: 0.2885, Time: 19.09s, LR: 4.8828125e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 21
Epoch 49/90, Training loss: 0.2657, Validation loss: 0.2910, Time: 19.09s, LR: 2.44140625e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 22
Epoch 50/90, Training loss: 0.2643, Validation loss: 0.2912, Time: 19.08s, LR: 2.44140625e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 23
Epoch 51/90, Training loss: 0.2653, Validation loss: 0.2882, Time: 19.08s, LR: 2.44140625e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 24
Epoch 52/90, Training loss: 0.2714, Validation loss: 0.2946, Time: 19.05s, LR: 1.220703125e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 25
Epoch 53/90, Training loss: 0.2631, Validation loss: 0.2903, Time: 19.14s, LR: 1.220703125e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 26
Epoch 54/90, Training loss: 0.2649, Validation loss: 0.2991, Time: 19.17s, LR: 1.220703125e-07
NOTICE: Validation loss is worse than best: 0.2813. In a row: 27
Epoch 55/90, Training loss: 0.2640, Validation loss: 0.2925, Time: 19.14s, LR: 6.103515625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 28
Epoch 56/90, Training loss: 0.2655, Validation loss: 0.2895, Time: 19.49s, LR: 6.103515625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 29
Epoch 57/90, Training loss: 0.2709, Validation loss: 0.2914, Time: 19.17s, LR: 6.103515625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 30
Epoch 58/90, Training loss: 0.2656, Validation loss: 0.2955, Time: 19.11s, LR: 3.0517578125e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 31
Epoch 59/90, Training loss: 0.2667, Validation loss: 0.2865, Time: 19.14s, LR: 3.0517578125e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 32
Epoch 60/90, Training loss: 0.2744, Validation loss: 0.2920, Time: 19.10s, LR: 3.0517578125e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 33
Epoch 61/90, Training loss: 0.2645, Validation loss: 0.2976, Time: 19.12s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 34
Epoch 62/90, Training loss: 0.2635, Validation loss: 0.2878, Time: 19.12s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 35
Epoch 63/90, Training loss: 0.2777, Validation loss: 0.2913, Time: 19.16s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 36
Epoch 64/90, Training loss: 0.2643, Validation loss: 0.2833, Time: 19.15s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 37
Epoch 65/90, Training loss: 0.2659, Validation loss: 0.2839, Time: 19.08s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 38
Epoch 66/90, Training loss: 0.2685, Validation loss: 0.2892, Time: 19.17s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 39
Epoch 67/90, Training loss: 0.2656, Validation loss: 0.2928, Time: 19.14s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 40
Epoch 68/90, Training loss: 0.2668, Validation loss: 0.2931, Time: 19.15s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 41
Epoch 69/90, Training loss: 0.2772, Validation loss: 0.2927, Time: 19.10s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 42
Epoch 70/90, Training loss: 0.2640, Validation loss: 0.2879, Time: 19.16s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 43
Epoch 71/90, Training loss: 0.2660, Validation loss: 0.2900, Time: 19.17s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 44
Epoch 72/90, Training loss: 0.2631, Validation loss: 0.2921, Time: 19.24s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 45
Epoch 73/90, Training loss: 0.2657, Validation loss: 0.2959, Time: 19.11s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 46
Epoch 74/90, Training loss: 0.2622, Validation loss: 0.2926, Time: 19.46s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 47
Epoch 75/90, Training loss: 0.2644, Validation loss: 0.2893, Time: 19.20s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 48
Epoch 76/90, Training loss: 0.2627, Validation loss: 0.2918, Time: 19.13s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 49
Epoch 77/90, Training loss: 0.2638, Validation loss: 0.2964, Time: 19.08s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 50
Epoch 78/90, Training loss: 0.2637, Validation loss: 0.2908, Time: 19.18s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 51
Epoch 79/90, Training loss: 0.2660, Validation loss: 0.2875, Time: 19.13s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 52
Epoch 80/90, Training loss: 0.2634, Validation loss: 0.2893, Time: 19.14s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 53
Epoch 81/90, Training loss: 0.2638, Validation loss: 0.2934, Time: 19.12s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 54
Epoch 82/90, Training loss: 0.2659, Validation loss: 0.2874, Time: 19.14s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 55
Epoch 83/90, Training loss: 0.2665, Validation loss: 0.2865, Time: 19.10s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 56
Epoch 84/90, Training loss: 0.2644, Validation loss: 0.2882, Time: 19.09s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 57
Epoch 85/90, Training loss: 0.2642, Validation loss: 0.2911, Time: 19.17s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 58
Epoch 86/90, Training loss: 0.2657, Validation loss: 0.2924, Time: 19.15s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 59
Epoch 87/90, Training loss: 0.2738, Validation loss: 0.2936, Time: 19.12s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 60
Epoch 88/90, Training loss: 0.2673, Validation loss: 0.2899, Time: 19.18s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 61
Epoch 89/90, Training loss: 0.2636, Validation loss: 0.2898, Time: 19.09s, LR: 1.52587890625e-08
NOTICE: Validation loss is worse than best: 0.2813. In a row: 62
Epoch 90/90, Training loss: 0.2630, Validation loss: 0.2924, Time: 19.12s, LR: 1.52587890625e-08
Total time spent in training: 1769.55s
Loading the best model with validation loss: 0.2813
/* Final Testing */
Test loss: 0.3258, Accuracy: 97.71%
/* Saving */
Model saved to output/V2/EffNetB0_90ep-BS16_LR25e-4-LS5e-2-MA-DR30\model-EffNetB0_90ep-BS16_LR25e-4-LS5e-2-MA-DR30.pth
Confusion matrix saved to output/V2/EffNetB0_90ep-BS16_LR25e-4-LS5e-2-MA-DR30\cm-EffNetB0_90ep-BS16_LR25e-4-LS5e-2-MA-DR30.png
